MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20160830,AK,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-30,2016-09-05,2
20160823,AK,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-23,2016-08-29,2
20160816,AK,81.67,18.33,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22,2
20160809,AK,81.67,18.33,0.00,0.00,0.00,0.00,2016-08-09,2016-08-15,2
20160802,AK,78.51,21.49,0.00,0.00,0.00,0.00,2016-08-02,2016-08-08,2
20160726,AK,78.51,21.49,0.00,0.00,0.00,0.00,2016-07-26,2016-08-01,2
20160719,AK,71.54,28.46,0.00,0.00,0.00,0.00,2016-07-19,2016-07-25,2
20160712,AK,77.67,22.33,0.00,0.00,0.00,0.00,2016-07-12,2016-07-18,2
20160705,AK,77.67,22.33,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11,2
20160628,AK,72.88,27.12,0.00,0.00,0.00,0.00,2016-06-28,2016-07-04,2
20160621,AK,72.88,27.12,0.00,0.00,0.00,0.00,2016-06-21,2016-06-27,2
20160614,AK,83.58,16.42,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20,2
20160607,AK,83.58,16.42,0.00,0.00,0.00,0.00,2016-06-07,2016-06-13,2
20160531,AK,83.58,16.42,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,2
20160524,AK,83.58,16.42,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,2
20160517,AK,77.38,22.62,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,2
20160510,AK,77.38,22.62,0.00,0.00,0.00,0.00,2016-05-10,2016-05-16,2
20160503,AK,77.38,22.62,0.00,0.00,0.00,0.00,2016-05-03,2016-05-09,2
20160426,AK,77.38,22.62,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,2
20160419,AK,77.38,22.62,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,2
20160412,AK,77.38,22.62,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,2
20220405,AL,85.94,13.38,0.68,0.00,0.00,0.00,2022-04-05,2022-04-11,2
20220329,AL,83.92,15.40,0.68,0.00,0.00,0.00,2022-03-29,2022-04-04,2
20220322,AL,82.08,17.07,0.84,0.00,0.00,0.00,2022-03-22,2022-03-28,2
20220315,AL,65.74,27.16,7.10,0.00,0.00,0.00,2022-03-15,2022-03-21,2
20220308,AL,65.74,27.16,7.10,0.00,0.00,0.00,2022-03-08,2022-03-14,2
20220301,AL,75.04,21.69,3.28,0.00,0.00,0.00,2022-03-01,2022-03-07,2
20220222,AL,75.48,21.20,3.32,0.00,0.00,0.00,2022-02-22,2022-02-28,2
20220215,AL,87.94,9.81,2.25,0.00,0.00,0.00,2022-02-15,2022-02-21,2
20220208,AL,87.94,9.81,2.25,0.00,0.00,0.00,2022-02-08,2022-02-14,2
20220201,AL,82.74,12.41,4.85,0.00,0.00,0.00,2022-02-01,2022-02-07,2
20220125,AL,82.74,12.41,4.85,0.00,0.00,0.00,2022-01-25,2022-01-31,2
20220118,AL,82.74,12.41,4.85,0.00,0.00,0.00,2022-01-18,2022-01-24,2
20220111,AL,81.48,13.67,4.85,0.00,0.00,0.00,2022-01-11,2022-01-17,2
20220104,AL,76.82,19.74,3.44,0.00,0.00,0.00,2022-01-04,2022-01-10,2
20211228,AL,54.93,42.13,2.94,0.00,0.00,0.00,2021-12-28,2022-01-03,2
20211221,AL,67.30,29.76,2.94,0.00,0.00,0.00,2021-12-21,2021-12-27,2
20211214,AL,54.44,43.32,2.25,0.00,0.00,0.00,2021-12-14,2021-12-20,2
20211207,AL,46.53,51.23,2.25,0.00,0.00,0.00,2021-12-07,2021-12-13,2
20211130,AL,51.32,48.68,0.00,0.00,0.00,0.00,2021-11-30,2021-12-06,2
20211123,AL,73.12,26.88,0.00,0.00,0.00,0.00,2021-11-23,2021-11-29,2
20211116,AL,97.75,2.25,0.00,0.00,0.00,0.00,2021-11-16,2021-11-22,2
20211109,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-09,2021-11-15,2
20211102,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-02,2021-11-08,2
20211026,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-26,2021-11-01,2
20211019,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-19,2021-10-25,2
20211012,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-12,2021-10-18,2
20211005,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-05,2021-10-11,2
20210928,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-28,2021-10-04,2
20210921,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-21,2021-09-27,2
20210914,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-14,2021-09-20,2
20210907,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-07,2021-09-13,2
20210831,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-31,2021-09-06,2
20210824,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-24,2021-08-30,2
20210817,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-17,2021-08-23,2
20210810,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-10,2021-08-16,2
20210803,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-03,2021-08-09,2
20210727,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-27,2021-08-02,2
20210720,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-20,2021-07-26,2
20210713,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-13,2021-07-19,2
20210706,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-06,2021-07-12,2
20210629,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-29,2021-07-05,2
20210622,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-22,2021-06-28,2
20210615,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-15,2021-06-21,2
20210608,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-08,2021-06-14,2
20210601,AL,97.86,2.14,0.00,0.00,0.00,0.00,2021-06-01,2021-06-07,2
20210525,AL,98.88,1.12,0.00,0.00,0.00,0.00,2021-05-25,2021-05-31,2
20210518,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-05-18,2021-05-24,2
20210511,AL,100.00,0.00,0.00,0.00,0.00,0.00,2021-05-11,2021-05-17,2
20210504,AL,98.48,1.52,0.00,0.00,0.00,0.00,2021-05-04,2021-05-10,2
20210427,AL,98.04,1.96,0.00,0.00,0.00,0.00,2021-04-27,2021-05-03,2
20210420,AL,95.58,4.42,0.00,0.00,0.00,0.00,2021-04-20,2021-04-26,2
20210413,AL,97.59,2.41,0.00,0.00,0.00,0.00,2021-04-13,2021-04-19,2
20210406,AL,94.71,5.29,0.00,0.00,0.00,0.00,2021-04-06,2021-04-12,2
20210330,AL,93.17,6.83,0.00,0.00,0.00,0.00,2021-03-30,2021-04-05,2
20210323,AL,80.17,19.45,0.38,0.00,0.00,0.00,2021-03-23,2021-03-29,2
20210316,AL,57.59,35.09,7.32,0.00,0.00,0.00,2021-03-16,2021-03-22,2
20210309,AL,62.64,29.47,7.89,0.00,0.00,0.00,2021-03-09,2021-03-15,2
20210302,AL,71.27,20.84,7.89,0.00,0.00,0.00,2021-03-02,2021-03-08,2
20210223,AL,72.93,23.79,3.27,0.00,0.00,0.00,2021-02-23,2021-03-01,2
20210216,AL,63.46,31.32,5.22,0.00,0.00,0.00,2021-02-16,2021-02-22,2
20210209,AL,59.48,32.08,8.44,0.00,0.00,0.00,2021-02-09,2021-02-15,2
20210202,AL,65.23,28.62,6.14,0.00,0.00,0.00,2021-02-02,2021-02-08,2
20210126,AL,74.99,23.46,1.56,0.00,0.00,0.00,2021-01-26,2021-02-01,2
20210119,AL,76.66,23.34,0.00,0.00,0.00,0.00,2021-01-19,2021-01-25,2
20210112,AL,95.37,4.63,0.00,0.00,0.00,0.00,2021-01-12,2021-01-18,2
20210105,AL,95.37,4.63,0.00,0.00,0.00,0.00,2021-01-05,2021-01-11,2
20201229,AL,92.46,7.54,0.00,0.00,0.00,0.00,2020-12-29,2021-01-04,2
20201222,AL,75.71,24.29,0.00,0.00,0.00,0.00,2020-12-22,2020-12-28,2
20201215,AL,75.71,24.29,0.00,0.00,0.00,0.00,2020-12-15,2020-12-21,2
20201208,AL,82.96,17.04,0.00,0.00,0.00,0.00,2020-12-08,2020-12-14,2
20201201,AL,88.38,11.62,0.00,0.00,0.00,0.00,2020-12-01,2020-12-07,2
20201124,AL,82.84,17.16,0.00,0.00,0.00,0.00,2020-11-24,2020-11-30,2
20201117,AL,100.00,0.00,0.00,0.00,0.00,0.00,2020-11-17,2020-11-23,2
20201110,AL,100.00,0.00,0.00,0.00,0.00,0.00,2020-11-10,2020-11-16,2
20201103,AL,100.00,0.00,0.00,0.00,0.00,0.00,2020-11-03,2020-11-09,2
20201027,AL,98.24,1.76,0.00,0.00,0.00,0.00,2020-10-27,2020-11-02,2
20201020,AL,96.80,3.20,0.00,0.00,0.00,0.00,2020-10-20,2020-10-26,2
20201013,AL,96.80,3.20,0.00,0.00,0.00,0.00,2020-10-13,2020-10-19,2
20201006,AL,94.61,5.39,0.00,0.00,0.00,0.00,2020-10-06,2020-10-12,2
20200929,AL,98.07,1.93,0.00,0.00,0.00,0.00,2020-09-29,2020-10-05,2
20200922,AL,94.19,5.81,0.00,0.00,0.00,0.00,2020-09-22,2020-09-28,2
20200915,AL,88.67,11.33,0.00,0.00,0.00,0.00,2020-09-15,2020-09-21,2
20200908,AL,87.67,12.33,0.00,0.00,0.00,0.00,2020-09-08,2020-09-14,2
20200901,AL,98.08,1.92,0.00,0.00,0.00,0.00,2020-09-01,2020-09-07,2
20200825,AL,95.02,4.98,0.00,0.00,0.00,0.00,2020-08-25,2020-08-31,2
20200818,AL,85.40,13.67,0.93,0.00,0.00,0.00,2020-08-18,2020-08-24,2
20200811,AL,80.77,17.90,1.33,0.00,0.00,0.00,2020-08-11,2020-08-17,2
20200804,AL,79.56,19.11,1.33,0.00,0.00,0.00,2020-08-04,2020-08-10,2
20200728,AL,81.22,18.31,0.47,0.00,0.00,0.00,2020-07-28,2020-08-03,2
20200721,AL,94.88,5.12,0.00,0.00,0.00,0.00,2020-07-21,2020-07-27,2
20200714,AL,99.69,0.31,0.00,0.00,0.00,0.00,2020-07-14,2020-07-20,2
20200707,AL,99.17,0.83,0.00,0.00,0.00,0.00,2020-07-07,2020-07-13,2
20200630,AL,90.46,9.54,0.00,0.00,0.00,0.00,2020-06-30,2020-07-06,2
20200623,AL,89.01,10.99,0.00,0.00,0.00,0.00,2020-06-23,2020-06-29,2
20200616,AL,88.61,9.59,1.80,0.00,0.00,0.00,2020-06-16,2020-06-22,2
20200609,AL,92.13,4.50,3.38,0.00,0.00,0.00,2020-06-09,2020-06-15,2
20200602,AL,88.28,3.22,5.04,3.47,0.00,0.00,2020-06-02,2020-06-08,2
20200526,AL,82.61,8.90,5.02,3.47,0.00,0.00,2020-05-26,2020-06-01,2
20200519,AL,81.50,10.01,5.02,3.47,0.00,0.00,2020-05-19,2020-05-25,2
20200512,AL,81.90,10.52,4.32,3.26,0.00,0.00,2020-05-12,2020-05-18,2
20200505,AL,90.91,5.45,3.15,0.49,0.00,0.00,2020-05-05,2020-05-11,2
20200428,AL,91.37,5.06,3.08,0.49,0.00,0.00,2020-04-28,2020-05-04,2
20200421,AL,89.19,7.24,3.08,0.49,0.00,0.00,2020-04-21,2020-04-27,2
20200414,AL,74.00,22.43,3.25,0.33,0.00,0.00,2020-04-14,2020-04-20,2
20200407,AL,60.96,35.46,3.58,0.00,0.00,0.00,2020-04-07,2020-04-13,2
20200331,AL,88.92,7.67,3.42,0.00,0.00,0.00,2020-03-31,2020-04-06,2
20200324,AL,91.36,8.64,0.00,0.00,0.00,0.00,2020-03-24,2020-03-30,2
20200317,AL,91.57,8.43,0.00,0.00,0.00,0.00,2020-03-17,2020-03-23,2
20200310,AL,92.43,7.57,0.00,0.00,0.00,0.00,2020-03-10,2020-03-16,2
20200303,AL,99.53,0.47,0.00,0.00,0.00,0.00,2020-03-03,2020-03-09,2
20200225,AL,99.53,0.47,0.00,0.00,0.00,0.00,2020-02-25,2020-03-02,2
20200218,AL,99.49,0.51,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,2
20200211,AL,99.49,0.51,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,2
20200204,AL,87.12,12.88,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,2
20200128,AL,88.20,11.80,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,2
20200121,AL,95.29,4.71,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,2
20200114,AL,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,2
20200107,AL,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,2
20191231,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,2
20191224,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,2
20191217,AL,78.03,21.13,0.84,0.00,0.00,0.00,2019-12-17,2019-12-23,2
20191210,AL,67.59,27.85,4.56,0.00,0.00,0.00,2019-12-10,2019-12-16,2
20191203,AL,70.40,27.17,2.44,0.00,0.00,0.00,2019-12-03,2019-12-09,2
20191126,AL,79.12,18.87,2.02,0.00,0.00,0.00,2019-11-26,2019-12-02,2
20191119,AL,76.35,21.19,2.46,0.00,0.00,0.00,2019-11-19,2019-11-25,2
20191112,AL,70.25,21.36,7.57,0.81,0.00,0.00,2019-11-12,2019-11-18,2
20191105,AL,56.33,16.09,20.50,7.08,0.00,0.00,2019-11-05,2019-11-11,2
20191029,AL,38.29,22.07,23.13,15.08,1.44,0.00,2019-10-29,2019-11-04,2
20191022,AL,25.68,22.05,31.31,15.70,5.27,0.00,2019-10-22,2019-10-28,2
20191015,AL,9.44,33.05,22.54,27.17,7.79,0.00,2019-10-15,2019-10-21,2
20191008,AL,8.50,37.42,39.62,9.06,5.39,0.00,2019-10-08,2019-10-14,2
20191001,AL,0.00,64.64,23.37,8.45,3.54,0.00,2019-10-01,2019-10-07,2
20190924,AL,17.26,52.56,25.30,4.68,0.20,0.00,2019-09-24,2019-09-30,2
20190917,AL,52.40,33.74,12.77,1.09,0.00,0.00,2019-09-17,2019-09-23,2
20190910,AL,69.51,22.27,7.12,1.09,0.00,0.00,2019-09-10,2019-09-16,2
20190903,AL,72.60,22.08,4.24,1.09,0.00,0.00,2019-09-03,2019-09-09,2
20190827,AL,66.04,23.18,9.25,1.53,0.00,0.00,2019-08-27,2019-09-02,2
20190820,AL,52.46,34.98,10.66,1.91,0.00,0.00,2019-08-20,2019-08-26,2
20190813,AL,61.45,25.75,10.16,2.63,0.00,0.00,2019-08-13,2019-08-19,2
20190806,AL,66.15,22.10,9.31,2.45,0.00,0.00,2019-08-06,2019-08-12,2
20190730,AL,61.31,25.28,9.14,4.27,0.00,0.00,2019-07-30,2019-08-05,2
20190723,AL,68.21,20.78,6.74,4.27,0.00,0.00,2019-07-23,2019-07-29,2
20190716,AL,60.49,28.94,6.90,3.68,0.00,0.00,2019-07-16,2019-07-22,2
20190709,AL,54.56,35.07,7.49,2.88,0.00,0.00,2019-07-09,2019-07-15,2
20190702,AL,59.65,32.37,5.85,2.12,0.00,0.00,2019-07-02,2019-07-08,2
20190625,AL,56.54,35.53,5.35,2.59,0.00,0.00,2019-06-25,2019-07-01,2
20190618,AL,63.95,24.71,9.52,1.81,0.00,0.00,2019-06-18,2019-06-24,2
20190611,AL,65.62,23.04,11.33,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,AL,55.24,30.64,14.12,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,AL,56.17,36.47,7.36,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,AL,76.69,23.31,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,AL,86.53,13.47,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,AL,81.34,7.84,10.81,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,AL,79.33,9.97,10.70,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,AL,74.90,13.88,11.21,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,AL,59.60,20.14,20.26,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,AL,56.76,13.01,30.23,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,AL,56.73,26.81,16.46,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,AL,65.21,33.73,1.06,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,AL,95.55,4.45,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,AL,97.24,2.76,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,AL,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,AL,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,AL,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,AL,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,AL,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,AL,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,AL,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,AL,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,AL,96.47,3.53,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,AL,87.62,12.38,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,AL,78.48,21.30,0.22,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,AL,81.31,18.47,0.22,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,AL,82.29,17.04,0.67,0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,AL,87.47,12.39,0.14,0.00,0.00,0.00,2018-10-02,2018-10-08,2
20180925,AL,62.24,29.81,7.95,0.00,0.00,0.00,2018-09-25,2018-10-01,2
20180918,AL,65.20,26.67,8.14,0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,AL,79.38,16.69,3.94,0.00,0.00,0.00,2018-09-11,2018-09-17,2
20180904,AL,79.37,18.97,1.66,0.00,0.00,0.00,2018-09-04,2018-09-10,2
20180828,AL,87.99,12.01,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,2
20180821,AL,91.05,8.95,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,2
20180814,AL,88.83,11.17,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,2
20180807,AL,91.13,8.87,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,AL,77.26,22.74,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,AL,99.44,0.56,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,AL,99.87,0.13,0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,AL,97.19,2.81,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,AL,96.31,3.69,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,AL,90.94,9.06,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,AL,90.45,9.55,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,AL,93.10,6.90,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,AL,92.49,7.51,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,AL,89.17,10.83,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,AL,66.05,32.01,1.94,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,AL,60.12,32.54,7.34,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,AL,67.92,29.44,2.64,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,AL,73.06,24.29,2.64,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,AL,75.36,22.00,2.64,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,AL,77.01,20.35,2.64,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,AL,59.52,26.54,13.94,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,AL,54.38,26.72,18.90,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,AL,51.24,28.20,20.56,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,AL,65.92,16.80,17.28,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,AL,68.38,14.33,17.28,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,AL,55.15,27.59,17.26,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,AL,48.00,31.32,20.68,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,AL,36.39,38.89,24.72,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,AL,12.64,49.43,37.93,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,AL,0.00,13.98,46.35,39.67,0.00,0.00,2018-02-06,2018-02-12,2
20180130,AL,0.00,13.09,40.54,43.66,2.71,0.00,2018-01-30,2018-02-05,2
20180123,AL,0.00,22.89,58.08,19.03,0.00,0.00,2018-01-23,2018-01-29,2
20180116,AL,7.21,32.16,54.13,6.50,0.00,0.00,2018-01-16,2018-01-22,2
20180109,AL,10.45,36.24,52.82,0.49,0.00,0.00,2018-01-09,2018-01-15,2
20180102,AL,19.02,54.38,26.61,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,AL,38.83,44.31,16.86,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,AL,29.34,52.26,18.40,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,AL,34.19,48.00,17.81,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,AL,34.88,51.79,13.33,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,AL,34.92,51.83,13.25,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,AL,74.05,16.75,9.20,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,AL,83.26,16.20,0.54,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,AL,86.92,12.76,0.32,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,AL,86.41,13.16,0.43,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,AL,85.82,13.76,0.43,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,AL,85.78,14.22,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,AL,95.31,4.69,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,AL,94.10,5.90,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,AL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,AL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,AL,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,AL,99.86,0.14,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,AL,99.95,0.05,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,AL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,AL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,AL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,AL,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,AL,99.95,0.05,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,AL,99.95,0.05,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,AL,99.95,0.05,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,AL,99.22,0.78,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,AL,98.47,1.53,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,AL,95.82,4.04,0.14,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,AL,94.34,4.94,0.73,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,AL,93.92,5.35,0.73,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,AL,88.42,11.25,0.33,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,AL,77.95,20.29,1.76,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,AL,40.56,30.49,27.76,1.19,0.00,0.00,2017-05-16,2017-05-22,2
20170509,AL,43.94,27.99,26.57,1.50,0.00,0.00,2017-05-09,2017-05-15,2
20170502,AL,23.19,44.77,30.53,1.50,0.00,0.00,2017-05-02,2017-05-08,2
20170425,AL,13.28,48.06,35.98,2.67,0.00,0.00,2017-04-25,2017-05-01,2
20170418,AL,6.84,50.45,40.04,2.67,0.00,0.00,2017-04-18,2017-04-24,2
20170411,AL,18.34,59.96,19.02,2.67,0.00,0.00,2017-04-11,2017-04-17,2
20170404,AL,18.34,55.48,21.30,4.87,0.00,0.00,2017-04-04,2017-04-10,2
20170328,AL,9.36,52.95,25.55,12.14,0.00,0.00,2017-03-28,2017-04-03,2
20170321,AL,29.05,29.87,19.19,20.24,1.65,0.00,2017-03-21,2017-03-27,2
20170314,AL,44.43,10.18,21.82,18.80,4.76,0.00,2017-03-14,2017-03-20,2
20170307,AL,36.62,9.74,26.77,21.65,5.21,0.00,2017-03-07,2017-03-13,2
20170228,AL,36.62,9.74,21.67,26.75,5.21,0.00,2017-02-28,2017-03-06,2
20170221,AL,30.37,10.96,23.39,30.07,5.21,0.00,2017-02-21,2017-02-27,2
20170214,AL,32.23,18.22,21.73,27.82,0.00,0.00,2017-02-14,2017-02-20,2
20170207,AL,32.16,19.24,24.71,21.55,2.33,0.00,2017-02-07,2017-02-13,2
20170131,AL,32.16,19.24,24.71,21.55,2.33,0.00,2017-01-31,2017-02-06,2
20170124,AL,32.16,19.24,24.71,21.55,2.33,0.00,2017-01-24,2017-01-30,2
20170117,AL,27.20,7.09,17.18,25.21,23.32,0.00,2017-01-17,2017-01-23,2
20170110,AL,27.20,7.09,17.18,25.21,23.32,0.00,2017-01-10,2017-01-16,2
20170103,AL,22.96,8.91,19.54,25.26,23.32,0.00,2017-01-03,2017-01-09,2
