year,month,state,d0,d1,d2,d3,d4,DSCI_avg,DSCI_summed
214,2016,8,CT,0.74,92.33400000000002,6.926,0.0,0.0,206.186,1030.93
215,2016,8,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2016,8,DE,0.002,0.0,0.0,0.0,0.0,0.002,0.01
217,2016,8,FL,12.472,0.0,0.0,0.0,0.0,12.472,62.36
218,2016,8,GA,26.172000000000004,16.644,21.214,8.376,0.0,198.486,992.43
219,2016,8,HI,17.694,11.1,1.3080000000000003,0.0,0.0,43.818,219.08999999999997
220,2016,8,IA,16.914,1.494,0.0,0.0,0.0,19.902,99.51
221,2016,8,ID,68.36600000000001,2.3799999999999994,0.016,0.0,0.0,73.174,365.87
222,2016,8,IL,1.424,0.0,0.0,0.0,0.0,1.424,7.12
223,2016,8,IN,7.4319999999999995,1.956,0.0,0.0,0.0,11.344,56.72
224,2016,8,KS,11.072,0.388,0.0,0.0,0.0,11.847999999999999,59.239999999999995
225,2016,8,KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2016,8,LA,8.022,1.5619999999999998,0.0,0.0,0.0,11.146,55.730000000000004
227,2016,8,MA,8.104000000000001,23.852,55.70399999999999,11.988000000000001,0.0,330.812,1654.06
228,2016,8,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2016,8,ME,32.644,9.065999999999999,2.7,0.004,0.0,58.912,294.56
230,2016,8,MI,38.618,5.578,0.096,0.0,0.0,50.062,250.31
231,2016,8,MN,0.9019999999999999,0.008,0.0,0.0,0.0,0.9179999999999999,4.59
232,2016,8,MO,4.712,1.168,0.0,0.0,0.0,7.048,35.24
233,2016,8,MS,23.130000000000003,16.386000000000003,13.056000000000001,0.656,0.0,100.974,504.87
234,2016,8,MT,30.226,16.381999999999998,6.713999999999999,0.46399999999999997,0.0,87.30800000000002,436.5400000000001
235,2016,8,NC,9.504000000000001,3.714,1.9460000000000002,0.0,0.0,22.77,113.85
236,2016,8,ND,7.448,1.592,1.018,0.0,0.0,13.685999999999998,68.42999999999999
237,2016,8,NE,33.312,7.138,0.6759999999999999,0.0,0.0,49.616,248.08
238,2016,8,NH,36.403999999999996,17.278,16.738,3.5700000000000003,0.0,153.304,766.52
239,2016,8,NJ,28.718,16.586000000000002,0.0,0.0,0.0,61.89,309.45
240,2016,8,NM,64.43,25.46,0.22799999999999998,0.0,0.0,116.03400000000002,580.1700000000001
241,2016,8,NV,32.99,12.57,21.42,0.26,0.0,124.73000000000002,623.6500000000001
242,2016,8,NY,41.215999999999994,19.186,24.157999999999998,3.41,0.0,182.752,913.76
243,2016,8,OH,33.833999999999996,28.391999999999996,2.92,0.0,0.0,99.378,496.89
244,2016,8,OK,29.788,9.072,0.45600000000000007,0.0,0.0,49.3,246.5
245,2016,8,OR,49.886,40.489999999999995,9.623999999999999,0.0,0.0,159.738,798.69
246,2016,8,PA,40.124,15.392000000000001,5.752000000000001,0.0,0.0,88.16400000000002,440.82000000000005
247,2016,8,PR,6.854000000000001,6.43,0.0,0.0,0.0,19.714,98.57
248,2016,8,RI,14.038,68.062,17.898000000000003,0.002,0.0,203.87399999999997,1019.3699999999999
249,2016,8,SC,22.454,13.651999999999997,4.4879999999999995,1.19,0.0,73.932,369.66
250,2016,8,SD,28.074,28.296000000000003,10.545999999999998,3.164,0.0,144.78000000000003,723.9000000000001
251,2016,8,TN,28.794,12.1,8.654,1.106,0.0,88.91,444.54999999999995
252,2016,8,TX,21.0,4.906000000000001,0.62,0.0,0.0,32.672000000000004,163.36
253,2016,8,UT,53.17,4.566,0.0,0.0,0.0,62.30200000000001,311.51000000000005
254,2016,8,VA,2.3499999999999996,0.0,0.0,0.0,0.0,2.3499999999999996,11.749999999999998
255,2016,8,VT,74.912,9.378,0.0,0.0,0.0,93.66799999999999,468.34
256,2016,8,WA,94.646,5.354,0.0,0.0,0.0,105.35400000000001,526.7700000000001
257,2016,8,WI,2.7119999999999997,0.0,0.0,0.0,0.0,2.7119999999999997,13.559999999999999
258,2016,8,WV,2.9479999999999995,0.0,0.0,0.0,0.0,2.9479999999999995,14.739999999999998
259,2016,8,WY,34.544,13.072,5.612,3.2600000000000002,0.0,106.864,534.32
260,2016,9,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,2016,9,AL,36.63,22.7225,10.1,2.8325,0.0,137.8675,551.47
262,2016,9,AR,7.829999999999999,0.0,0.0,0.0,0.0,7.829999999999999,31.319999999999997
263,2016,9,AZ,46.86749999999999,47.69500000000001,3.8375,0.0,0.0,153.77,615.08
264,2016,9,CA,16.41,22.125,18.655,21.76,21.04,312.46500000000003,1249.8600000000001
265,2016,9,CO,25.372500000000002,1.78,0.0,0.0,0.0,28.932499999999997,115.72999999999999
266,2016,9,CT,0.185,47.0775,52.73749999999999,0.0,0.0,252.55249999999995,1010.2099999999998
267,2016,9,DC,31.96,0.0,0.0,0.0,0.0,31.96,127.84
268,2016,9,DE,23.712500000000002,0.0,0.0,0.0,0.0,23.712500000000002,94.85000000000001
269,2016,9,FL,6.68,0.0,0.0,0.0,0.0,6.68,26.72
270,2016,9,GA,19.0625,11.3925,20.9525,9.2075,0.395,187.57250000000002,750.2900000000001
